URL_ID|카페명|리뷰
1985501177|카페152길|$$크루아상이 정말 찐 유럽보다 맛있어요. 커피도  정말 제가 제일 좋아하는 맛입니다$$정말 도봉구에 이렇게 귀한 빵집이 있다니 가격도 너무 저렴하고 너무 맛있고 친절하세요!$$빵들은 맛있는 데 타르트 크림은 어우 너무 느끼해요. 맨손으로 잡아 넣어주시고.. $$소금빵 치아바타 버터프레첼이 특히 맛있어요. 이 근처에 이만한 빵집도 없네요^^$$빵순이라 전국 유명한 웬만한 빵집은 거의 다 먹어봤습니다  아우어, 성심당, 이성당, 김영모, 약수역 빵굼터 등등  여기 초코뺑오쇼콜라 한입 먹는데 아우어 더티초코 저리가라 수준이였습니다  아우어 더티초코 맛있어서 몇번이나 사먹고 마켓컬리로 배송까지 시켜먹었던 저로써는 먹자마자 뇌에서 상투스 울리는 맛이였어요   그리고 리코타 샌드위치도 진짜 맛있고,  앙...
22547060|스타벅스 쌍문역점|$$$$$$커피 맛있어요 직원 분들도 친절함$$$$좋음$$얼마전에 내부공간 변경을 한거 같은데, 공사 이전보다  불편하게 해 놓았다. 좌측 계산대는 협소한건 둘째치고 계산 후 다시 빠져나오는 동선으로 대기중인 사람과 어께가 부딛칠 수 밖에 없는 구조이고, 계산대 옆의 qr코드도 계산대에 붙어 있어 동행인이 있다면 다시 줄을 서서 코드인식을 해야한다. 바로 옆 파트너 공간은 밝고 쾌적하게 보여 처음오는 사람은 통로...$$역이랑 가까워서 좋아요$$$$쾌적하고 넓은공감이지만 코로나로 활용을 못하는 점이 아쉽네요 코로나 잘 견디세요.$$가본 스벅중 제일 불친절. 가까워서 가지만 사무실근처 매장에 비하면 직원들이 너무 무뚝뚝하고 제대로 대답도 잘안해줌. 간혹 친절한 직원도 있지만 대체적으로 친절을 기대하긴 어렵다. $$역 바로 앞에 있어 편리하고 직원분들 대체로 친절했습니다.$$$$직원들이 단답형이고 못 들었으면 심하게 버럭하고 짜증 아주 심하게 냅니다. 열받아서 항의했더니 원래 우리 성질이 그러니 무조건적으로 이해하랍니다. 빌어먹을 것들.$$2층은 자리가 넓음. 대체로알바가 불친절함. 파트너 이름이 로*였나? 물어보는데 귀찮다, 성가시다는 태도로 대답함. 마감시간 다 되서 빨리 퇴근하고 싶은 건 알지만 표정에 짜증나고 귀찮다는게 묻어남. 아침시간 알바도 몇 번 그런 적있음..$$위치가 좋아요..$$역  바로 앞에 있어서 찾기가 쉬웠어요. ^^ 
519080844|스타벅스 쌍문도봉로|$$화장실이 관리가 안되고 있은듯.  변기주변엔 오물과 휴지가 넘쳐나고 세면대 손잡이는 파손된채 방치되어 있고.  알바가 일을 안하는지, 점장 마인드의 부재인지…$$다 좋은데 론나 추움.. 히터 틀어달러고 말할때까지 절대 안틀어줌$$주차장이 있어서 넘 편해용$$$$영업시간이 9시까지인거 빼고는 좋음
1668192705|카페7179|$$평이 좋아서 가봤는데 좋네요~$$디저트 꼭드세요!!분위기도 좋고 맛도있어요$$글쎄요. 두번 가긴 좀.
1087965647|온도감|$$케이크+커피 맛집$$넘맛있어요!! 멀지만 자꾸 가게되네요ㅎㅎㅎ 쌀케이크라 속에도 좋아서 포장해오면 남편도 부모님도 무척 좋아하네요 다음엔 홀케잌으로 사야겠어요^^ 제몫이없네요ㅠㅠㅋㅋㅋ$$쌀케이크 맛있다고 소문났길래 오늘 포장해 와서 먹었어요. 완전 추천! 노원에서 방학까지 찾아올만 하네요.$$기대하고 간거에 비하면 별로 였다, 크림은 맛있었지만 양이 적었고 커피는 연해서 크림과의 조화가 좋지 못했다. 재방문 의사x$$케이크 맛있어요,,$$커피가 너무 맛나요!!! 일찍 오픈하면 얼마나 좋을까요 ㅜㅠ
2084988667|키웨스트 연산군묘점|$$6500원짜리 드립커피,, 더벤티 구정물 커피보다 맛이 없습니다,,ㅠㅠ 심지어 나오는데 시간도 오래 걸림 ;;$$분위기 좋고 매장도 깔끔하고 커피맛도 좋아요~~ $$분위기 좋고 커피도 맛있어요 ^^$$고퀄 원두와 지리적 장점! $$
1747187669|알레싸|$$직원이 싸가지가 없음$$쿠키 너무너무 맛있고  요거트 스무디도 정말 맛있어요 ㅠㅠ$$여기 티라미슈라떼가 존맛임$$쿠키 아이스크림 프라푸치노  커피 안마시는 사람도 먹을게 많음.  특히 쿠키 너무 맛있음  부드럽고 촉촉하고 그냥 맛있음  요즘엔 쿠키사러감... $$나쁘지 않아용
697641350|스타벅스 창동이마트점|$$$$2층 이용자들 마스크 안 쓰고 떠드는 사람 많음$$이마트 갈때마다 가는데 친절하시구 좋아용~  + 밑에분 스벅은 구매없이 앉아있어도 된대용 $$좋아요!! 거의 저도 매일 가는데, 매일 오시는 여성 분 한 분 있으신데 한번 신경 쓰이니까 계속 신경 쓰이더라고요… 한번도 음료를 사드신 걸 못 보고 매일 생수 드시면서 2-3시간씩 있더라고요… 매일 돈내고 사먹는 입장에서는 약간 불편하기는해요.$$스벅.좋아요^^
491600096|오픈더도어|$$$$딸기케익 너무 맛있어요!$$예쁘고 맛있고 좋아요$$커피 그라인더,,, 오픈하시고 한 번도 안닦으셨나봐요,,,,,,,,,,,,,,,,,,,,,,$$카페 올라가는 상가입구가 너무 허름해서 반신반의하며 들어갔는데 내부에 햇빛도 좋고 생각보다 아늑하게 잘 꾸며져있어요. 무엇보다 커피랑 구움과자 다 맛있네요. 사진에 시킨 것 다 맛있었고 호두 코팅 바삭한 피칸 파이가 가장 취저였습니다. 역이랑 가까워 지나는 길에 빵사러 다시 들르려고요.  + 일단 상가입구에서 의심을 품고 2층까지 도착해도 철문현관이 너무 ...
21544366|투썸플레이스 창동역점|$$별로에요. 의자 다 낡았고, 음료도 별로…$$음료 레시피대로 못만들어요. 먹을때마다 맛이 다름.. 어떤때는 너무 달고^^;; 어떤때는 괜찮고..  투썸오더에 적응을 못한건지 주문대응이 늦은 편이며 주문보다 큐알에 더 민감,,ㅎ 주문부터 제대로 대응해줬으면..~ 어떤 분은 매우 친절, 어떤 분(대체로 남자)들은 리얼 로봇$$친절하고 맛있음
2002605651|도봉산커피|$$과하게 팬시해서 사진만찍고 안락함은 없는 카페가 ‘아니라’ 약간의 앤틱함과 커피에 대한 진지함이 느껴지는 카페. 가격이 저렴해서 드립커피가 아주 진하지는 않지만 가격대비 맛이 좋습니다.  +치즈케잌이 정말맛있습니다$$커피 맛 좋네요  분위기도 있구요  깊어가는 가을 날ᆢ 참 좋으네요 ~~~$$커피맛있어여~$$커피 대존맛$$커피 맛집!!!!
19530655|산과산사이커피로드|$$$$눈 내리는 날 풍경이 환상입니다$$언제라도 다시 방문하고 싶은 햇살이 따뜻하고 아늑한 카페에요. 커피도, 직접 만드신 빵도 맛있어요.$$$$예술가 부부께서 아기자기 꾸며놓으신 힐링 공간 입니다  커피 맛도 일품입니다 
447862448|카페더로비|$$자기는 안덥다고 에어컨 안틀어주는 카페는 처음이에요. 해가 들고 더운데;; 신기하네요 ㅋㅋ$$$$저녁에 가면 진짜 아늑하고 좋아요.. $$아늑하며  중독성 강한 실내 개성 강한 카페를 좋아하시는분 이라면 필수코스 음료, 빵류 모두 수준 이상$$분위기좋구 맛도 굿굿~
