URL_ID|카페명|리뷰
2062868872|미니특공대테마파크 면목역점|$$놀거리가 많아요~ 직원분도 계속 돌아다니시면서 정리하시구- 깨끗하게 유지되는 것 같아요  컨텐츠가 진~ 짜 다양해요. 뛰어논다기 보다는 이것저것 할게 많네요 ^^$$왠만한 키즈카페보다 훨씬 놀거리가 많고 퀄리티가 좋다.$$아이들이 좋아해요$$가격도 저렴하고 컨텐츠도 다양하고 넓고 좋네요$$이런곳이 있다는걸 이제 알았네요. 자주와야겠어요 ㅋㅋㅋ엑티비티가 많네욬
27598483|스타벅스 상봉점|$$다 좋아요~~~ 특히 화장실...와 감탄 백화점 화장실인줄 알았어요$$파트너님 친절하세요!! 습한 날씨에 덕분에 기분 좋아졌어요ㅎㅎ$$지금은 모르겠는데, 전에 갔었을 때 안경쓰신 남자직원분이 엄청 친절하셨었어요. 다른 불친절한 곳 가보니 비교되더라구요.$$좋아용~ 항상 자리가 없네요ㅠㅠ$$주말에 커피를 주문하였는데, 남자 직원이 너무 불친절했습니다. 다른 분들은 친절하시던데, 남자 직원분은 유독 까칠하더라구요. 주말에 기분 전환하러 커피 마시러 왔다가 기분이 안 좋아졌네요~$$$$시끄러운 분위기$$근처 스벅 중에 11시까지 해서 좋음 거리가 있는데도 여기까지 오는 경우가 많음. 상봉역점은 10시까지 ㅠㅠ 연장좀해줘요$$$$가까움^^ 
26303961|스타벅스 사가정역점|$$스벅은 비싸서 거의 안 오는 편인데 카페 분위기는 대체로 좋다. 오늘 어쩌다가 시간 때우러 왔다. 시원한 것을 좋아해 돌체 라떼 아이스를 시켜 마시는데 처음엔 뭔가 이상했다. 가만 보니 맥도날드에서 콜라에 넣는 것 같은 납작 얼음을 사용했다. 빨대 보다는 입으로 마시는 것을 좋아해 그렇게 마시니 얼음이 납작해 더 방해가 된다. 근데  한 시간 남짓 지나니 ...$$주문받는 남자 파트너 기분 나쁠정도로 불친절 뭘 물어봐도 대답도 귀찮은듯 건성으로 하시고 이분 때문에 오기싫어지네요 그외 제조해주시는 파트너 분들은 친절해요$$모든 스벅을 가본건 아니지만, 다녀본 곳 중 사가정이 최악인듯.. 스벅 체인점은 친절이 상향평준화돼있어서 더 비교되는데 바로 앞에있는 개인 작은커피집들보다도 못함 일단 주문을 제대로 안받고 주문확인하는거 상당히 짜증내면서 함 여러모로 다시는 오기싫은곳.. 주문파트너는 제일 먼저 고객이랑 마주하니 현재 주문자를 제조파트너랑 바꾸는 게 나을듯 그나마 제조하고 ...$$$$친절$$세성에서 제일 쓸데없는걱정 스벅걱정$$응대해주시는 여성 직원분께서 매우 친절하셨어요! 매장도 넓고 좋아요~~~$$예전에 잘 못 계산된적 있음. 사가정점은 되도록 안가려고함.  $$친절하고 굿. 다만 사람이 많아 화장실이 좀..$$친절했어요~$$직원들 인심이 좋은곳$$매번 불쾌하게 응대하는 파트너 한두명 때문에 좋게 평가를 할 수가 없어요..$$진심 제일별로$$한 층이지만 넓어서 좋음.$$메뉴가 다양하지 않아 아쉬웠는데... 점원들이 일하기 싫은 듯....$$매장은 동네 스벅치고 넓어서 좋은데, 남자 파트너들이 좀 불친절함.. 제조음료도 커피빼곤 별로.. 성의껏 일했으면$$이제껏 가본 스벅 중 가장 불친절하고 도떼기 시장 같음. $$사람이 너무 많아서 정신없어서 그냥 나옴... 시장통같음... 어둑어둑하구... 싫었음 여기 가느니 근처 카페베네나. 엔젤리너스 가겠음$$이 매장에서만 음료가 잘못나온적이 3번이나 있음... 특히 커스텀했을시 잘 확인하시길 좌석도 넘 따닥붙어있어서 사람많을땐 시장통같음ㅠㅠ$$넓고 써비스만족 청결함$$굿이요 인테리어가 맘에들어요ㅎ
1424988476|모이카페|$$매장도 크고 주차도 편하고 커피도 맛있어요~~~~$$©2021. ethwang All rights reserved. $$시내에 이정도 주차장이면 만족$$수플레 먹겠다고 일부러 찾아갔는데 3시?이후로는 안한다고해서 당황했어요. 알고보니 브런치메뉴이던데 몇시까지 주문 가능하다고 안내했으면 좋았을거같아요.  음료는 평범하고 빵도 파는데 평범해요. 굳이 찾아갈정도는 아니지만 카페가 넓고 주차하기 좋다는 장점은 있어요.$$사장님도 친절하시고 매장도 넓고 깔끔해요.  외진 곳에 있긴 하지만 주차공간도 넓어서 자주 올 것 같습니다.
26785139|스타벅스 중랑구청점|$$요즘 오전에 카운터 보는 서버 진짜 브랜드망신.. 엄청 불틴절함. 그냥 멀어도 상봉점 갈래여$$스타벅스 중랑구청점 방문한컷입니다^^ 직원들도 친절하구 상냥하구 매장분위기 좋구 가성비갑 가성비굿~^^ㅎㅎ 자바칩프라푸치노 잘먹었어요ㅎㅎ 여기 강추입니다ㅎㅎ$$공부하기 편한자리가 많이없어 아쉽지만 접근성은 좋은곳$$커피와 디저트 쿠폰을 선물로 받았던 게 몇 장 있었는데... 오늘 가서 다른 디저트 종류로 부족한 금액만 추가로 결제해서 교환해왔어요..  사실 스타벅스 갈 일이 별로 없어서 쿠폰은 어떻게 사용하는 건지도 몰라 약간 긴장했었는데 여자 직원분이 친절하게 계속 미소로 응대해주셔서 얼마나 고마웠는지 몰라요..^^  그리고 주문한 디저트 포장해주신 남자 직원분도 ...$$신내동 어머님들의 모임장소ㅋㅋ$$아침일찍부터 11시까지 오픈하는 깔끔하고 훌륭한 스타벅스$$커피맛 단연최고입니다
21928285|웨이브앤델리|$$가격대비 좋아요 $$이 동네에서 피자 제일 맛있음  파셰, 판네 다 맛있어요. 와인 팔면 참 좋을 듯$$그럭저럭 먹을 정도입니다. 맛없진 않지만 그렇다고 엄청 맛있는 것도 아니에요. 그런데 맛은 둘째치고 사장님이 너무 너무 불친절합니다. 여러 번 가봤는데, 다른 테이블 손님들에게나 배달주문 가지러 오시는 배달원분들께도 툭툭 반말을 하거나 화내듯 말하고, 시선을 마주치지도 않으며 손가락질을 한다든지 당사자가 아니라 보는 사람 입장에서도 눈치 보이게 하셔서 식사...$$$$상봉서는 여기가 제일 나아요 양많고 맛있고 가격도 착함.
366702623|이층커피|$$아랫분 말씀완전 공감 ㅋ.. 시판음료라도 결제해야 자리에서 먹을수있고 테이크아웃은 포장용기값 있음$$몇만원짜리 샐러드를 주문해도 1인1음료 필수사항!$$커피 산미 행복해지는 맛$$조용하고 맛있어요!$$중화가 내려다 보이는 운치있는 이층카페. 커피가 취향에 딱 맞아 마음에 듭니다~
2027942285|단미화커피|$$에그타르트 맛있어요 근데 화장실이 너무너무 드러븜$$맛은 무난해요. 화장실과 위생상태가 별로 안좋습니다.$$예쁘고 특이한데 맛은 그냥저냥...$$인절미 티라미수 맛있고, 친절하고 설명도 잘해주셔서 좋아요. 근데 찻잔이랑 주전자 일부에 먼지 쌓인 것처럼 보이던데 조심하셔야 할 듯, 화장실에 비누 없는 것도 아쉬워요!$$자주 갔는데 제가 여기 커피랑 티라미수 제일 좋아해요!! 인절미랑 코코아? 티라미수 드셔보세요..ㅠㅠ맛나여
1905828600|상봉커피|$$친절하시고 분위기는 좋은데, 초코라떼가 깊은 맛 보다 핫초코 분말 물에 녹인 맛 나서 아쉬웠어요ㅜㅜ$$바닐라라떼 맛집!$$썸머라떼랑 바닐라라떼 진짜진짜 맛있어요 엄청 찐함♡$$치즈케이크가 제일 맛있었다 브라우니는 엄청 단데 단거 좋아해서 괜찮았고, 커피는 그냥그런데 바닐라 라떼가 맛있다는 후기가 많아서 다음엔 그거 마셔보고싶음 크로플은 별로였다 그치만 다른게 맛있었음  공간이 협소한데 손님이 많음$$소문대로 바닐라라떼가 아주 달고 마싯어용 고급진 믹스커피맛ㅋㅋ 동네맛집인정
1097099031|로기스커피|$$사장님 친절하시고 라떼마셨는데 향 좋고 맛있었어요! 가격도 착합니다!$$바질크림토스트가 끝내주게 맛있는 커피집 \>_</$$진짜 디저트 직접 만드시는게 티가나고 너무맛있어요 전 다른 메뉴들도 다좋았는데 사장님이 너무 친절하셔서 더 좋았네요~~$$$$토스트 존맛, 음료는 평범, 실내 공간이 너무 협소에서 아쉬움 ㅠㅠ
