URL_ID|카페명|리뷰
1989650151|스타벅스 목동8단지점|$$친절해요. 늘 사람 많아요.  오후엔 제품 많이 품절...$$다른 스타벅스에 비해 친절한 듯$$$$극친절$$친절한편 주차가 아쉬움$$스벅이야 커피 맛은 지점마다 비슷한데 여긴 특히 주차할곳이 없어서 테이크아웃 해오기도 부담스러워요.$$확트인공간 맛난커피 그런데 주차가 ㅠㅠ딱지끊은적잇음료 길가주차하지마세요$$불친절최고$$잠시 정차하기 편리함
758470503|스타벅스 목동역점|$$자주 가는데 좋아요 $$$$좋아요$$$$라떼를 달라니까 그냥 우유를 주면 어떡합니까? $$$$테이블이 너무 따닥따닥 전반적으로 시끄러움$$주차 힘든것 빼고는 괜찮네요~ $$자리넓고... 친절하고... 조아용$$여기 너무너무 좋아요! 뭔가 조용한느낌? 도 나고 공부하기 딱 좋은곳 인것 같아요! :)$$푸드 샘플 자주 나눠주신당 최고╰(*´︶`*)╯♡$$스벅 직원분들 최고
16095622|에프스토리|$$두 번 가봤는데 서비스 무난 리모델링하고 자리가 넘 없어짐..  화장실이쁨 케익 맛있음$$걍 무난$$진짜 음료랑 디저트 가격도 비싼데 맛도 별로고 불친절하고 더럽고(벌레도 계속 날라다님) 너무 별로에요 이제 목동에도 분위기 좋은 카페 많이 생겨서 메리트 제로$$몇년간 다니던 단골이엇는데 오늘이후로 절대안가려구요 마스크때문에 잘안들리는데도 불구하고 직원이 짜증내는게 느껴지더라구요, 눈치보면서 주문했네요. 케이크도 엄청 작아지고 맛도 없어요. 인테리어만 바뀌면 뭐하나요. 근처 다른카페로 가세요^_^ $$인테리어 및 종목 바꾸고 나서 정말 별로가 되었네요... 원래는 그래도 케이크랑 차 마시러 갔는데 지금은 차도 없고... 와인을 파는데 조명이 너무 밝고 트여서 조용히 와인 마실만한 분위기도 아니고... 컨셉을 완전히 잘못 잡은 것 같아요. 이렇게 단골 카페가 하나 사라지네요... 
1457114935|아모르버터|$$$$$$처음오픈했을때부터 꾸준히가는단골임 다양한메뉴로 질리지않아용 ㅎㅎ $$가격은 좀 비쌈 예전에 좋아했던 크럼블, 윌리웡카 종류가 사라진건지 아주 가끔씩만 나와서 안가게됨..  쿠키종류가 많음... 인스타로 확인하고 가야하는 번거로움이 있음$$에그타르트 꼭 드세요 존맛탱구리! 바닐라빈을 아끼지 않고 넣으시는 거 같애요 바스크치케도 맛있음 사장님이랑 직원분들 친절하셔요 다만 위치치고 비싼 게 아쉬워용$$가격은 엄청 비싸고 사장님은 친절함$$마들렌 맛있어요. 친절해요. 가격이 비싸요ㅠ$$초창기에 다니다가 최근에 갔는데 가격은 그대로인데 크기도 작아지고 재료도 좀 부실해진ㅁ$$맛있는 편이에요 근데 맛에 비해 가격이 조금 비싼 편인 것 같아요$$가격은 좀 비싼편이고 막 엄청 맛있는건 모르겠어요ㅠ 인스타엔 굉장히 친절하신 것 같아서 몇 번 찾아갔는데 인테리어 바뀌었길래 예쁘다고 사진 찍어도 되냐고 허락맡고 핸드폰으로 두세장 찍었는데 마음에 안드셨는지 표정이 굳으시더라구요 여긴 무서워서 예뻐도 이제 사진 못찍겠음 ㅠ$$작년쯤부터 브라우니 종류가 바꼈는데 예전보다 덜 쫀득하고, 견과류도 많이 줄어서 아쉽네요 그 전에는 너무 맛있어서 매달 사먹고, 친구들도 사주고 그랬는데... 좀 바꼈나봐요 라고 말했더니 얼굴 굳으시면서 만드는 방법이 달라진거라고 좀 냉소적으로 말씀하셔서 기분이 안좋았습니다.$$신기한 쿠키나 디저트류들이 많았는데 맛도 있어요 ! 무엇보다 사장님이 매번 웃으시면서 반겨주시는데 서비스적인 면이 너무 좋습니당$$동네에 있어서 초창기부터 갔는데 사장님도 친절하시구 다들 평타 이상은 쳐요. 휘낭시에가 진짜 맛있고 크레이프는 너무 유명해졌구,, 쿠키류 다들 맛있어요 스모어쿠키 쫀득쫀득 레드벨벳 샌드도 맛있고ㅠㅠ $$가끔 가다 가성비 별로인 것도 있는데 신메뉴가 자주 나오고 신박해서 가게 됨 구움과자류가 맛있는듭$$늘 잘 먹고 있어요! 메뉴도 다양하고 맛있어요$$$$새로운 구움과자를 많이 시도하세요. 다양하고 독특하면서도 맛이 괜찮으니 새로운 걸 드셔보고 싶으면 좋습니다.  안타까운 점은 마카롱을 이제 안 하시는데... 마카롱 맛집 열댓 군데보다 여기가 더 맛있어요.ㅠㅠ$$맛있는데 꽤맛잇는데 뭔가 살짝아쉽...그래도 질리지않ㄱㆍ 쭉 먹어도맛잇어요 
27264276|퍼블릭맨션|$$아메, 모카블랑, 브라우니 조합 최고$$이쁜 공간과 맛있는 음료$$엄청 이쁘고 화장실도 깔끔하게 관리되어있어요 브라우니 맛있어요$$하루종일 여자들만 한가득 이라서 남자들은 절대로 안 가는 곳이다$$동네에 이렇게 예쁘고 멋들어지는 카페가 있어서 좋아요. 주스류 넘 맛있어서 순삭해요
256577644|카페화목토|$$테이블 간 간격이 조금 좁은 편이지만 음료가 맛있고 분위기가 좋아요. 음료값도 평균선. 도자기랑 꽃도 팔고 있는데 비싸지 않아요. 평일인데도 저녁은 손님이 좀 있네요.$$카페 너무 추워요. 손님들 다 롱패딩을 못 벗는데 왜 난방을 안 올리시는 건지...$$분위기 좋고 크로플 맛있어요 근데 도자기랑 꽃꽂이(?) 수업을 하셔서 조금 시끄러울 수 있음!$$카페 분위기 너무 좋고 플랜트 인테리어에 도자기공방까지 있어서 너무 좋아요. 커피맛도 좋아요!!! 짱짱$$카페 이름처럼 꽃과 나무, 흙(도자기)이 있는 카페네요!!  크로플이랑 와플이 정말 맛있습니다.
478112901|리모트|$$$$감성이 좋고 싸구 맛나요  친절하셔요$$$$기대한 만큼의 것들이 없었다.. 양이 적고 그렇다고 공간의 분위기가 대단한 기분도 편안한 기분도 안든다. 좁은 사무실에 사람들을 두고 바로 옆의 공간에서 만드는데 시끄럽고 어수선한 느낌이 강한곳. 타지역이라면 굳이 교통도 안좋은데 멀리서 찾아갈 이유가 없다$$맛: 있다 공간: 너무 굿ㅋ 흔한 인스타감성보다 더 개성있게 힙해요 친절: 친절하세용용 음악소리: 살짝 큼 선곡은 너무 조은데 소리가 좀 클 때가 있어요.. 하지만 선곡이 좋음ㅋ
1387417961|파티세리소나 2호점|$$최애빵집이 하나더 늘어났네요 !! 오래오래 목동에 있어주면 좋겠어요 ㅠㅠ $$진짜진짜 최애빵집ㅠㅠ휴무가 화,수로 늘어난 바람에 평일에 못가는 날이 늘어서 넘 슬프지만..항상 감사하게 먹고 있어요 직원분들도 항상 친절하시더라고요$$$$맛(빵, 커피), 가격, 친절 다 너무 좋음$$오픈때부터 지켜보면서 많은걸 느낌.. 잘되는 곳은 이유가 있다. 속재료가득. 어떤걸 먹어도 맛있고 기본 이상은 보장. 퀄에비해 정말 합리적인 가격 그리고 언제 어느 시간대에 어떤 직원에게 구매해도 친절함은 기본.. 사장님의 경영철학과 성실함이 지금의 모습을 만든것 같다. 모든 메뉴 다 맛있지만 개인적으로 라구파니니가 소나 맛의 정수인거 같다. 
1528873708|알레비앙|$$언제 가도 커피도 맛있고 라떼아트도 예쁘고ㅎㅎ$$밑에분이맛없다는글있어서 불안했으나 빵 진심맛있었음! 커피는 트렌디한 맛이 내타입이었어요. 분위기도편안하고~~ 종종들릴의향있음. 이상 내돈내산후기였음!$$신월동에서 젤 이쁜곳$$너무 기대 이하에요 ㅠㅠ 인기있는 메뉴 호기롭게 도전했으나 빵이 생긴거에 비해 .. 가격 맛 모두 ; $$굿$$무난합니다. $$분위기 좋고 빵도 맛있어요. 빵집이라고 하기엔 가격이 상당히 비싼 편이고 디저트카페라고 생각하면 괜찮은 가격이긴해요.$$굿$$커피는 맛있는데 빵은 비싸고 평범$$빵이랑 커피 둘다 맛있어요ㅜㅜ따뜻한 분위기의 카페!
1910467865|테디랩|$$믿고보는 리뷰네요 불친절의 끝$$$$근처에 이런 카페가 없어서 몇 번 갔었는데 한 날 남자사장님마인드보고 진짜 놀람.. 어떻게 요식업,서비스업을 하시는지ㅎ 이건 걍됏고 제일 중요한 음료랑 음식맛.. 음식은 날마다 상태가 너무 다름 복불복수준ㅠㅠ$$알바생분이신지 사장님이신지 모르겠는데 일하기 싫어보임 맛은 있었어요 음료수랑 같이 먹으면 배도 꽤 차고 양도 만족스러웠는데 직원분이 넘 불친절해요$$주차는 좀 애매했지만 점심에 알차게 브런치했어요
